,names,style,url,urlHack
5645,Double D Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/19378/51417/,https://www.beeradvocate.com/beer/profile/19378/51417/ 
5646,Nordic Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/31901/105201/,https://www.beeradvocate.com/beer/profile/31901/105201/ 
5647,True Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/487/4751/,https://www.beeradvocate.com/beer/profile/487/4751/ 
5648,Mustang Golden Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/20708/52185/,https://www.beeradvocate.com/beer/profile/20708/52185/ 
5649,ESG (Extra Special Golden),American Blonde Ale,https://www.beeradvocate.com/beer/profile/2098/20447/,https://www.beeradvocate.com/beer/profile/2098/20447/ 
5650,Liquid Sunshine Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/3448/7934/,https://www.beeradvocate.com/beer/profile/3448/7934/ 
5651,Glutenberg Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/26534/71605/,https://www.beeradvocate.com/beer/profile/26534/71605/ 
5652,Vanilla Bean Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/32905/120559/,https://www.beeradvocate.com/beer/profile/32905/120559/ 
5653,Blatant Session Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/26944/74869/,https://www.beeradvocate.com/beer/profile/26944/74869/ 
5654,Alpha Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/21473/54657/,https://www.beeradvocate.com/beer/profile/21473/54657/ 
5655,Oppigårds Golden Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/10903/22164/,https://www.beeradvocate.com/beer/profile/10903/22164/ 
5656,Lightkeeper Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/73/269779/,https://www.beeradvocate.com/beer/profile/73/269779/ 
5657,Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/1146/4309/,https://www.beeradvocate.com/beer/profile/1146/4309/ 
5658,Blonde Bomber,American Blonde Ale,https://www.beeradvocate.com/beer/profile/33449/108432/,https://www.beeradvocate.com/beer/profile/33449/108432/ 
5659,Islamorada Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/34760/146586/,https://www.beeradvocate.com/beer/profile/34760/146586/ 
5660,Brick Red Cap Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/416/6390/,https://www.beeradvocate.com/beer/profile/416/6390/ 
5661,Sunspot Gold,American Blonde Ale,https://www.beeradvocate.com/beer/profile/16357/40696/,https://www.beeradvocate.com/beer/profile/16357/40696/ 
5662,Casco Bay Summer Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/253/1077/,https://www.beeradvocate.com/beer/profile/253/1077/ 
5663,Blonde Ale - Seasonal,American Blonde Ale,https://www.beeradvocate.com/beer/profile/200/59023/,https://www.beeradvocate.com/beer/profile/200/59023/ 
5664,Knuckleball,American Blonde Ale,https://www.beeradvocate.com/beer/profile/16096/104224/,https://www.beeradvocate.com/beer/profile/16096/104224/ 
5665,Big Rig Gold,American Blonde Ale,https://www.beeradvocate.com/beer/profile/29314/88353/,https://www.beeradvocate.com/beer/profile/29314/88353/ 
5666,Float Trip Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/27792/92211/,https://www.beeradvocate.com/beer/profile/27792/92211/ 
5667,Terlingua Gold Golden Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/31875/100157/,https://www.beeradvocate.com/beer/profile/31875/100157/ 
5668,Sea Dog Windjammer Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/137/346/,https://www.beeradvocate.com/beer/profile/137/346/ 
5669,Bronx Banner,American Blonde Ale,https://www.beeradvocate.com/beer/profile/27035/250465/,https://www.beeradvocate.com/beer/profile/27035/250465/ 
5670,Ginger Bee,American Blonde Ale,https://www.beeradvocate.com/beer/profile/13907/35469/,https://www.beeradvocate.com/beer/profile/13907/35469/ 
5671,Harlot Honey Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/31372/102804/,https://www.beeradvocate.com/beer/profile/31372/102804/ 
5672,Big Island Blond,American Blonde Ale,https://www.beeradvocate.com/beer/profile/29434/105721/,https://www.beeradvocate.com/beer/profile/29434/105721/ 
5673,Saddleback Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/23973/64219/,https://www.beeradvocate.com/beer/profile/23973/64219/ 
5674,Lightweight,American Blonde Ale,https://www.beeradvocate.com/beer/profile/46317/288743/,https://www.beeradvocate.com/beer/profile/46317/288743/ 
5675,Mystic Seaport Pale Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/139/3316/,https://www.beeradvocate.com/beer/profile/139/3316/ 
5676,714 Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/33824/194307/,https://www.beeradvocate.com/beer/profile/33824/194307/ 
5677,Duke's Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/579/7471/,https://www.beeradvocate.com/beer/profile/579/7471/ 
5678,Valley Golden Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/1636/4657/,https://www.beeradvocate.com/beer/profile/1636/4657/ 
5679,Skinner's Cornish Knocker Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/6881/12923/,https://www.beeradvocate.com/beer/profile/6881/12923/ 
5680,Garibaldi Honey Pale Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/11977/34430/,https://www.beeradvocate.com/beer/profile/11977/34430/ 
5681,Waterfront Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/139/97718/,https://www.beeradvocate.com/beer/profile/139/97718/ 
5682,South Side Citra Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/30230/92455/,https://www.beeradvocate.com/beer/profile/30230/92455/ 
5683,Farmer John's Multi-Grain Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/30230/91622/,https://www.beeradvocate.com/beer/profile/30230/91622/ 
5684,East Chop Lighthouse,American Blonde Ale,https://www.beeradvocate.com/beer/profile/236/69125/,https://www.beeradvocate.com/beer/profile/236/69125/ 
5685,Migration,American Blonde Ale,https://www.beeradvocate.com/beer/profile/31165/98935/,https://www.beeradvocate.com/beer/profile/31165/98935/ 
5686,La Rubia,American Blonde Ale,https://www.beeradvocate.com/beer/profile/18823/47995/,https://www.beeradvocate.com/beer/profile/18823/47995/ 
5687,Bayside Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/1834/10199/,https://www.beeradvocate.com/beer/profile/1834/10199/ 
5688,Stoneface Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/34132/173381/,https://www.beeradvocate.com/beer/profile/34132/173381/ 
5689,Epicurious,American Blonde Ale,https://www.beeradvocate.com/beer/profile/34456/252295/,https://www.beeradvocate.com/beer/profile/34456/252295/ 
5690,Cabotella,American Blonde Ale,https://www.beeradvocate.com/beer/profile/16900/93068/,https://www.beeradvocate.com/beer/profile/16900/93068/ 
5691,Oppigårds Single Hop Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/10903/47070/,https://www.beeradvocate.com/beer/profile/10903/47070/ 
5692,Comfortably Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/27021/75805/,https://www.beeradvocate.com/beer/profile/27021/75805/ 
5693,Strawberry Fields,American Blonde Ale,https://www.beeradvocate.com/beer/profile/16503/69178/,https://www.beeradvocate.com/beer/profile/16503/69178/ 
5694,Mother Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/21517/60991/,https://www.beeradvocate.com/beer/profile/21517/60991/ 
5695,Twisted Pine Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/23/14953/,https://www.beeradvocate.com/beer/profile/23/14953/ 
5696,Mosaic Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/28663/161441/,https://www.beeradvocate.com/beer/profile/28663/161441/ 
5697,Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/7739/43439/,https://www.beeradvocate.com/beer/profile/7739/43439/ 
5698,Goliad Golden Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/35022/123593/,https://www.beeradvocate.com/beer/profile/35022/123593/ 
5699,Golden Boy,American Blonde Ale,https://www.beeradvocate.com/beer/profile/29881/87605/,https://www.beeradvocate.com/beer/profile/29881/87605/ 
5700,Marylan,American Blonde Ale,https://www.beeradvocate.com/beer/profile/31849/217684/,https://www.beeradvocate.com/beer/profile/31849/217684/ 
5701,Summer Blonde Honey Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/1550/70332/,https://www.beeradvocate.com/beer/profile/1550/70332/ 
5702,House Golden Crisp & Light-Bodied Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/98/293576/,https://www.beeradvocate.com/beer/profile/98/293576/ 
5703,Alibi,American Blonde Ale,https://www.beeradvocate.com/beer/profile/24825/80418/,https://www.beeradvocate.com/beer/profile/24825/80418/ 
5704,Mother Lode Golden Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/16289/10796/,https://www.beeradvocate.com/beer/profile/16289/10796/ 
5705,Southern Session,American Blonde Ale,https://www.beeradvocate.com/beer/profile/32382/102658/,https://www.beeradvocate.com/beer/profile/32382/102658/ 
5706,Good Natured Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/27110/101892/,https://www.beeradvocate.com/beer/profile/27110/101892/ 
5707,Summer Crush,American Blonde Ale,https://www.beeradvocate.com/beer/profile/25567/183330/,https://www.beeradvocate.com/beer/profile/25567/183330/ 
5708,Shiner Golden Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/143/271144/,https://www.beeradvocate.com/beer/profile/143/271144/ 
5709,Claire Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/3717/18996/,https://www.beeradvocate.com/beer/profile/3717/18996/ 
5710,Sunny Daze,American Blonde Ale,https://www.beeradvocate.com/beer/profile/29744/172356/,https://www.beeradvocate.com/beer/profile/29744/172356/ 
5711,Babbling Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/30791/90527/,https://www.beeradvocate.com/beer/profile/30791/90527/ 
5712,Beerjito,American Blonde Ale,https://www.beeradvocate.com/beer/profile/22564/183215/,https://www.beeradvocate.com/beer/profile/22564/183215/ 
5713,One Eared Monkey,American Blonde Ale,https://www.beeradvocate.com/beer/profile/123/16586/,https://www.beeradvocate.com/beer/profile/123/16586/ 
5714,Sawtooth Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/7406/17393/,https://www.beeradvocate.com/beer/profile/7406/17393/ 
5715,Boro Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/30293/93488/,https://www.beeradvocate.com/beer/profile/30293/93488/ 
5716,Trailblazer Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/582/6727/,https://www.beeradvocate.com/beer/profile/582/6727/ 
5717,McNeill's Blond Bombshell (Big Nose Blond),American Blonde Ale,https://www.beeradvocate.com/beer/profile/100/12911/,https://www.beeradvocate.com/beer/profile/100/12911/ 
5718,Suzy Smash,American Blonde Ale,https://www.beeradvocate.com/beer/profile/32543/186750/,https://www.beeradvocate.com/beer/profile/32543/186750/ 
5719,Lighthouse Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/1169/12440/,https://www.beeradvocate.com/beer/profile/1169/12440/ 
5720,Baden Baden Golden,American Blonde Ale,https://www.beeradvocate.com/beer/profile/10095/19983/,https://www.beeradvocate.com/beer/profile/10095/19983/ 
5721,Endless Summer Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/10153/37396/,https://www.beeradvocate.com/beer/profile/10153/37396/ 
5722,Buffalo Gold Golden Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/130/108590/,https://www.beeradvocate.com/beer/profile/130/108590/ 
5723,Blood Orange Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/28/277329/,https://www.beeradvocate.com/beer/profile/28/277329/ 
5724,Capital Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/31746/94570/,https://www.beeradvocate.com/beer/profile/31746/94570/ 
5725,Fish Tale Organic Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/684/24952/,https://www.beeradvocate.com/beer/profile/684/24952/ 
5726,Golden Ale Rotating Park Series,American Blonde Ale,https://www.beeradvocate.com/beer/profile/1416/269203/,https://www.beeradvocate.com/beer/profile/1416/269203/ 
5727,Rosalynn Bliss Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/30229/109003/,https://www.beeradvocate.com/beer/profile/30229/109003/ 
5728,Artemis Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/30655/89570/,https://www.beeradvocate.com/beer/profile/30655/89570/ 
5729,Deception,American Blonde Ale,https://www.beeradvocate.com/beer/profile/17281/140035/,https://www.beeradvocate.com/beer/profile/17281/140035/ 
5730,Gateway Gold,American Blonde Ale,https://www.beeradvocate.com/beer/profile/31108/94219/,https://www.beeradvocate.com/beer/profile/31108/94219/ 
5731,Banshee Cutter,American Blonde Ale,https://www.beeradvocate.com/beer/profile/36843/249686/,https://www.beeradvocate.com/beer/profile/36843/249686/ 
5732,La Rubia Pernicious Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/17981/92327/,https://www.beeradvocate.com/beer/profile/17981/92327/ 
5733,Ale Diablo,American Blonde Ale,https://www.beeradvocate.com/beer/profile/5074/10748/,https://www.beeradvocate.com/beer/profile/5074/10748/ 
5734,Bayfront Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/754/179715/,https://www.beeradvocate.com/beer/profile/754/179715/ 
5735,Cool Beans,American Blonde Ale,https://www.beeradvocate.com/beer/profile/1432/173865/,https://www.beeradvocate.com/beer/profile/1432/173865/ 
5736,Blondes Make Me Hoppy W/Mosaic,American Blonde Ale,https://www.beeradvocate.com/beer/profile/43215/211519/,https://www.beeradvocate.com/beer/profile/43215/211519/ 
5737,Some Beach Blonde Styled Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/29161/101534/,https://www.beeradvocate.com/beer/profile/29161/101534/ 
5738,South Park Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/735/2995/,https://www.beeradvocate.com/beer/profile/735/2995/ 
5739,California 99 Golden Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/24748/109004/,https://www.beeradvocate.com/beer/profile/24748/109004/ 
5740,Brain Teaser,American Blonde Ale,https://www.beeradvocate.com/beer/profile/28383/270802/,https://www.beeradvocate.com/beer/profile/28383/270802/ 
5741,Farmington River Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/162/5347/,https://www.beeradvocate.com/beer/profile/162/5347/ 
5742,BruRm Toasted Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/643/3563/,https://www.beeradvocate.com/beer/profile/643/3563/ 
5743,Leapin' Leprechaun Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/13602/48107/,https://www.beeradvocate.com/beer/profile/13602/48107/ 
5744,Groove Session Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/2594/92908/,https://www.beeradvocate.com/beer/profile/2594/92908/ 
5745,Begyle Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/30121/114444/,https://www.beeradvocate.com/beer/profile/30121/114444/ 
5746,Mango Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/18563/173886/,https://www.beeradvocate.com/beer/profile/18563/173886/ 
5747,Frankenmuth Cass River Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/4861/65380/,https://www.beeradvocate.com/beer/profile/4861/65380/ 
5748,210 Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/33300/126069/,https://www.beeradvocate.com/beer/profile/33300/126069/ 
5749,Willy Nilly,American Blonde Ale,https://www.beeradvocate.com/beer/profile/34428/140190/,https://www.beeradvocate.com/beer/profile/34428/140190/ 
5750,Ale 208,American Blonde Ale,https://www.beeradvocate.com/beer/profile/413/99304/,https://www.beeradvocate.com/beer/profile/413/99304/ 
5751,Blue Collar Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/41951/185892/,https://www.beeradvocate.com/beer/profile/41951/185892/ 
5752,Snow Bunny Blonde,American Blonde Ale,https://www.beeradvocate.com/beer/profile/24444/65582/,https://www.beeradvocate.com/beer/profile/24444/65582/ 
5753,Grand Ridge Yarra Valley Gold,American Blonde Ale,https://www.beeradvocate.com/beer/profile/1478/3903/,https://www.beeradvocate.com/beer/profile/1478/3903/ 
5754,Bottom Feeder,American Blonde Ale,https://www.beeradvocate.com/beer/profile/31849/130894/,https://www.beeradvocate.com/beer/profile/31849/130894/ 
5755,Clásica Blonde Ale,American Blonde Ale,https://www.beeradvocate.com/beer/profile/10541/30618/,https://www.beeradvocate.com/beer/profile/10541/30618/ 
